geometry_id,layer_type,wkt,sa2_code,sa2_name,year,floor_index,building_category,consents_total,polygon_fill_color_hex,polygon_line_color_hex,polygon_line_width_m,polygon_extrude_elevation_m,base_elevation_m,valid_from,valid_to,timestamp,tooltip_html
tower_176800_2019,polygon,"POLYGON Z ((175.234315 -37.772028 0.0, 175.235906 -37.772028 0.0, 175.235906 -37.770770 0.0, 175.234315 -37.770770 0.0, 175.234315 -37.772028 0.0))",176800,Crawshaw,2019,0,Houses,41,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Crawshaw</strong><br><span>Year: 2019</span><br><span>Consents issued: 41</span><br><span>Dominant type: Houses</span></div>
tower_176800_2020,polygon,"POLYGON Z ((175.234315 -37.772028 120.0, 175.235906 -37.772028 120.0, 175.235906 -37.770770 120.0, 175.234315 -37.770770 120.0, 175.234315 -37.772028 120.0))",176800,Crawshaw,2020,1,Houses,46,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Crawshaw</strong><br><span>Year: 2020</span><br><span>Consents issued: 46</span><br><span>Dominant type: Houses</span></div>
tower_176800_2021,polygon,"POLYGON Z ((175.234315 -37.772028 240.0, 175.235906 -37.772028 240.0, 175.235906 -37.770770 240.0, 175.234315 -37.770770 240.0, 175.234315 -37.772028 240.0))",176800,Crawshaw,2021,2,Houses,53,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Crawshaw</strong><br><span>Year: 2021</span><br><span>Consents issued: 53</span><br><span>Dominant type: Houses</span></div>
tower_176800_2022,polygon,"POLYGON Z ((175.234315 -37.772028 360.0, 175.235906 -37.772028 360.0, 175.235906 -37.770770 360.0, 175.234315 -37.770770 360.0, 175.234315 -37.772028 360.0))",176800,Crawshaw,2022,3,Houses,53,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Crawshaw</strong><br><span>Year: 2022</span><br><span>Consents issued: 53</span><br><span>Dominant type: Houses</span></div>
tower_176800_2023,polygon,"POLYGON Z ((175.234315 -37.772028 480.0, 175.235906 -37.772028 480.0, 175.235906 -37.770770 480.0, 175.234315 -37.770770 480.0, 175.234315 -37.772028 480.0))",176800,Crawshaw,2023,4,Townhouses,60,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Crawshaw</strong><br><span>Year: 2023</span><br><span>Consents issued: 60</span><br><span>Dominant type: Townhouses</span></div>
tower_177200_2019,polygon,"POLYGON Z ((175.238432 -37.780021 0.0, 175.240024 -37.780021 0.0, 175.240024 -37.778764 0.0, 175.238432 -37.778764 0.0, 175.238432 -37.780021 0.0))",177200,Nawton East,2019,0,Houses,40,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Nawton East</strong><br><span>Year: 2019</span><br><span>Consents issued: 40</span><br><span>Dominant type: Houses</span></div>
tower_177200_2020,polygon,"POLYGON Z ((175.238432 -37.780021 120.0, 175.240024 -37.780021 120.0, 175.240024 -37.778764 120.0, 175.238432 -37.778764 120.0, 175.238432 -37.780021 120.0))",177200,Nawton East,2020,1,Houses,58,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Nawton East</strong><br><span>Year: 2020</span><br><span>Consents issued: 58</span><br><span>Dominant type: Houses</span></div>
tower_177200_2021,polygon,"POLYGON Z ((175.238432 -37.780021 240.0, 175.240024 -37.780021 240.0, 175.240024 -37.778764 240.0, 175.238432 -37.778764 240.0, 175.238432 -37.780021 240.0))",177200,Nawton East,2021,2,Houses,79,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Nawton East</strong><br><span>Year: 2021</span><br><span>Consents issued: 79</span><br><span>Dominant type: Houses</span></div>
tower_177200_2022,polygon,"POLYGON Z ((175.238432 -37.780021 360.0, 175.240024 -37.780021 360.0, 175.240024 -37.778764 360.0, 175.238432 -37.778764 360.0, 175.238432 -37.780021 360.0))",177200,Nawton East,2022,3,Townhouses,98,#7fbc41cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Nawton East</strong><br><span>Year: 2022</span><br><span>Consents issued: 98</span><br><span>Dominant type: Townhouses</span></div>
tower_177200_2023,polygon,"POLYGON Z ((175.238432 -37.780021 480.0, 175.240024 -37.780021 480.0, 175.240024 -37.778764 480.0, 175.238432 -37.778764 480.0, 175.238432 -37.780021 480.0))",177200,Nawton East,2023,4,Townhouses,119,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Nawton East</strong><br><span>Year: 2023</span><br><span>Consents issued: 119</span><br><span>Dominant type: Townhouses</span></div>
tower_181000_2019,polygon,"POLYGON Z ((175.287629 -37.825877 0.0, 175.289221 -37.825877 0.0, 175.289221 -37.824620 0.0, 175.287629 -37.824620 0.0, 175.287629 -37.825877 0.0))",181000,Resthill,2019,0,Houses,34,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Resthill</strong><br><span>Year: 2019</span><br><span>Consents issued: 34</span><br><span>Dominant type: Houses</span></div>
tower_181000_2020,polygon,"POLYGON Z ((175.287629 -37.825877 120.0, 175.289221 -37.825877 120.0, 175.289221 -37.824620 120.0, 175.287629 -37.824620 120.0, 175.287629 -37.825877 120.0))",181000,Resthill,2020,1,Houses,35,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Resthill</strong><br><span>Year: 2020</span><br><span>Consents issued: 35</span><br><span>Dominant type: Houses</span></div>
tower_181000_2021,polygon,"POLYGON Z ((175.287629 -37.825877 240.0, 175.289221 -37.825877 240.0, 175.289221 -37.824620 240.0, 175.287629 -37.824620 240.0, 175.287629 -37.825877 240.0))",181000,Resthill,2021,2,Houses,44,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Resthill</strong><br><span>Year: 2021</span><br><span>Consents issued: 44</span><br><span>Dominant type: Houses</span></div>
tower_181000_2022,polygon,"POLYGON Z ((175.287629 -37.825877 360.0, 175.289221 -37.825877 360.0, 175.289221 -37.824620 360.0, 175.287629 -37.824620 360.0, 175.287629 -37.825877 360.0))",181000,Resthill,2022,3,Houses,48,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Resthill</strong><br><span>Year: 2022</span><br><span>Consents issued: 48</span><br><span>Dominant type: Houses</span></div>
tower_181000_2023,polygon,"POLYGON Z ((175.287629 -37.825877 480.0, 175.289221 -37.825877 480.0, 175.289221 -37.824620 480.0, 175.287629 -37.824620 480.0, 175.287629 -37.825877 480.0))",181000,Resthill,2023,4,Townhouses,56,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Resthill</strong><br><span>Year: 2023</span><br><span>Consents issued: 56</span><br><span>Dominant type: Townhouses</span></div>
tower_179300_2019,polygon,"POLYGON Z ((175.285374 -37.780208 0.0, 175.286966 -37.780208 0.0, 175.286966 -37.778950 0.0, 175.285374 -37.778950 0.0, 175.285374 -37.780208 0.0))",179300,Claudelands,2019,0,Houses,40,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Claudelands</strong><br><span>Year: 2019</span><br><span>Consents issued: 40</span><br><span>Dominant type: Houses</span></div>
tower_179300_2020,polygon,"POLYGON Z ((175.285374 -37.780208 120.0, 175.286966 -37.780208 120.0, 175.286966 -37.778950 120.0, 175.285374 -37.778950 120.0, 175.285374 -37.780208 120.0))",179300,Claudelands,2020,1,Houses,42,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Claudelands</strong><br><span>Year: 2020</span><br><span>Consents issued: 42</span><br><span>Dominant type: Houses</span></div>
tower_179300_2021,polygon,"POLYGON Z ((175.285374 -37.780208 240.0, 175.286966 -37.780208 240.0, 175.286966 -37.778950 240.0, 175.285374 -37.778950 240.0, 175.285374 -37.780208 240.0))",179300,Claudelands,2021,2,Houses,42,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Claudelands</strong><br><span>Year: 2021</span><br><span>Consents issued: 42</span><br><span>Dominant type: Houses</span></div>
tower_179300_2022,polygon,"POLYGON Z ((175.285374 -37.780208 360.0, 175.286966 -37.780208 360.0, 175.286966 -37.778950 360.0, 175.285374 -37.778950 360.0, 175.285374 -37.780208 360.0))",179300,Claudelands,2022,3,Townhouses,42,#7fbc41cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Claudelands</strong><br><span>Year: 2022</span><br><span>Consents issued: 42</span><br><span>Dominant type: Townhouses</span></div>
tower_179300_2023,polygon,"POLYGON Z ((175.285374 -37.780208 480.0, 175.286966 -37.780208 480.0, 175.286966 -37.778950 480.0, 175.285374 -37.778950 480.0, 175.285374 -37.780208 480.0))",179300,Claudelands,2023,4,Townhouses,48,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Claudelands</strong><br><span>Year: 2023</span><br><span>Consents issued: 48</span><br><span>Dominant type: Townhouses</span></div>
tower_177901_2019,polygon,"POLYGON Z ((175.242983 -37.788432 0.0, 175.244574 -37.788432 0.0, 175.244574 -37.787174 0.0, 175.242983 -37.787174 0.0, 175.242983 -37.788432 0.0))",177901,Dinsdale North,2019,0,Houses,45,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Dinsdale North</strong><br><span>Year: 2019</span><br><span>Consents issued: 45</span><br><span>Dominant type: Houses</span></div>
tower_177901_2020,polygon,"POLYGON Z ((175.242983 -37.788432 120.0, 175.244574 -37.788432 120.0, 175.244574 -37.787174 120.0, 175.242983 -37.787174 120.0, 175.242983 -37.788432 120.0))",177901,Dinsdale North,2020,1,Houses,65,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Dinsdale North</strong><br><span>Year: 2020</span><br><span>Consents issued: 65</span><br><span>Dominant type: Houses</span></div>
tower_177901_2021,polygon,"POLYGON Z ((175.242983 -37.788432 240.0, 175.244574 -37.788432 240.0, 175.244574 -37.787174 240.0, 175.242983 -37.787174 240.0, 175.242983 -37.788432 240.0))",177901,Dinsdale North,2021,2,Houses,90,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Dinsdale North</strong><br><span>Year: 2021</span><br><span>Consents issued: 90</span><br><span>Dominant type: Houses</span></div>
tower_177901_2022,polygon,"POLYGON Z ((175.242983 -37.788432 360.0, 175.244574 -37.788432 360.0, 175.244574 -37.787174 360.0, 175.242983 -37.787174 360.0, 175.242983 -37.788432 360.0))",177901,Dinsdale North,2022,3,Houses,110,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Dinsdale North</strong><br><span>Year: 2022</span><br><span>Consents issued: 110</span><br><span>Dominant type: Houses</span></div>
tower_177901_2023,polygon,"POLYGON Z ((175.242983 -37.788432 480.0, 175.244574 -37.788432 480.0, 175.244574 -37.787174 480.0, 175.242983 -37.787174 480.0, 175.242983 -37.788432 480.0))",177901,Dinsdale North,2023,4,Townhouses,135,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Dinsdale North</strong><br><span>Year: 2023</span><br><span>Consents issued: 135</span><br><span>Dominant type: Townhouses</span></div>
tower_175501_2019,polygon,"POLYGON Z ((175.239995 -37.729230 0.0, 175.241585 -37.729230 0.0, 175.241585 -37.727973 0.0, 175.239995 -37.727973 0.0, 175.239995 -37.729230 0.0))",175501,Flagstaff South,2019,0,Houses,23,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Flagstaff South</strong><br><span>Year: 2019</span><br><span>Consents issued: 23</span><br><span>Dominant type: Houses</span></div>
tower_175501_2020,polygon,"POLYGON Z ((175.239995 -37.729230 120.0, 175.241585 -37.729230 120.0, 175.241585 -37.727973 120.0, 175.239995 -37.727973 120.0, 175.239995 -37.729230 120.0))",175501,Flagstaff South,2020,1,Houses,34,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Flagstaff South</strong><br><span>Year: 2020</span><br><span>Consents issued: 34</span><br><span>Dominant type: Houses</span></div>
tower_175501_2021,polygon,"POLYGON Z ((175.239995 -37.729230 240.0, 175.241585 -37.729230 240.0, 175.241585 -37.727973 240.0, 175.239995 -37.727973 240.0, 175.239995 -37.729230 240.0))",175501,Flagstaff South,2021,2,Houses,44,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Flagstaff South</strong><br><span>Year: 2021</span><br><span>Consents issued: 44</span><br><span>Dominant type: Houses</span></div>
tower_175501_2022,polygon,"POLYGON Z ((175.239995 -37.729230 360.0, 175.241585 -37.729230 360.0, 175.241585 -37.727973 360.0, 175.239995 -37.727973 360.0, 175.239995 -37.729230 360.0))",175501,Flagstaff South,2022,3,Houses,52,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Flagstaff South</strong><br><span>Year: 2022</span><br><span>Consents issued: 52</span><br><span>Dominant type: Houses</span></div>
tower_175501_2023,polygon,"POLYGON Z ((175.239995 -37.729230 480.0, 175.241585 -37.729230 480.0, 175.241585 -37.727973 480.0, 175.239995 -37.727973 480.0, 175.239995 -37.729230 480.0))",175501,Flagstaff South,2023,4,Townhouses,62,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Flagstaff South</strong><br><span>Year: 2023</span><br><span>Consents issued: 62</span><br><span>Dominant type: Townhouses</span></div>
tower_178201_2019,polygon,"POLYGON Z ((175.280932 -37.767170 0.0, 175.282523 -37.767170 0.0, 175.282523 -37.765913 0.0, 175.280932 -37.765913 0.0, 175.280932 -37.767170 0.0))",178201,Fairfield North (Hamilton City),2019,0,Houses,22,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Fairfield North (Hamilton City)</strong><br><span>Year: 2019</span><br><span>Consents issued: 22</span><br><span>Dominant type: Houses</span></div>
tower_178201_2020,polygon,"POLYGON Z ((175.280932 -37.767170 120.0, 175.282523 -37.767170 120.0, 175.282523 -37.765913 120.0, 175.280932 -37.765913 120.0, 175.280932 -37.767170 120.0))",178201,Fairfield North (Hamilton City),2020,1,Houses,36,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Fairfield North (Hamilton City)</strong><br><span>Year: 2020</span><br><span>Consents issued: 36</span><br><span>Dominant type: Houses</span></div>
tower_178201_2021,polygon,"POLYGON Z ((175.280932 -37.767170 240.0, 175.282523 -37.767170 240.0, 175.282523 -37.765913 240.0, 175.280932 -37.765913 240.0, 175.280932 -37.767170 240.0))",178201,Fairfield North (Hamilton City),2021,2,Houses,48,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Fairfield North (Hamilton City)</strong><br><span>Year: 2021</span><br><span>Consents issued: 48</span><br><span>Dominant type: Houses</span></div>
tower_178201_2022,polygon,"POLYGON Z ((175.280932 -37.767170 360.0, 175.282523 -37.767170 360.0, 175.282523 -37.765913 360.0, 175.280932 -37.765913 360.0, 175.280932 -37.767170 360.0))",178201,Fairfield North (Hamilton City),2022,3,Townhouses,55,#7fbc41cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Fairfield North (Hamilton City)</strong><br><span>Year: 2022</span><br><span>Consents issued: 55</span><br><span>Dominant type: Townhouses</span></div>
tower_178201_2023,polygon,"POLYGON Z ((175.280932 -37.767170 480.0, 175.282523 -37.767170 480.0, 175.282523 -37.765913 480.0, 175.280932 -37.765913 480.0, 175.280932 -37.767170 480.0))",178201,Fairfield North (Hamilton City),2023,4,Townhouses,67,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Fairfield North (Hamilton City)</strong><br><span>Year: 2023</span><br><span>Consents issued: 67</span><br><span>Dominant type: Townhouses</span></div>
tower_180800_2019,polygon,"POLYGON Z ((175.326839 -37.792310 0.0, 175.328431 -37.792310 0.0, 175.328431 -37.791053 0.0, 175.326839 -37.791053 0.0, 175.326839 -37.792310 0.0))",180800,Silverdale (Hamilton City),2019,0,Houses,23,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Silverdale (Hamilton City)</strong><br><span>Year: 2019</span><br><span>Consents issued: 23</span><br><span>Dominant type: Houses</span></div>
tower_180800_2020,polygon,"POLYGON Z ((175.326839 -37.792310 120.0, 175.328431 -37.792310 120.0, 175.328431 -37.791053 120.0, 175.326839 -37.791053 120.0, 175.326839 -37.792310 120.0))",180800,Silverdale (Hamilton City),2020,1,Houses,23,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Silverdale (Hamilton City)</strong><br><span>Year: 2020</span><br><span>Consents issued: 23</span><br><span>Dominant type: Houses</span></div>
tower_180800_2021,polygon,"POLYGON Z ((175.326839 -37.792310 240.0, 175.328431 -37.792310 240.0, 175.328431 -37.791053 240.0, 175.326839 -37.791053 240.0, 175.326839 -37.792310 240.0))",180800,Silverdale (Hamilton City),2021,2,Houses,21,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Silverdale (Hamilton City)</strong><br><span>Year: 2021</span><br><span>Consents issued: 21</span><br><span>Dominant type: Houses</span></div>
tower_180800_2022,polygon,"POLYGON Z ((175.326839 -37.792310 360.0, 175.328431 -37.792310 360.0, 175.328431 -37.791053 360.0, 175.326839 -37.791053 360.0, 175.326839 -37.792310 360.0))",180800,Silverdale (Hamilton City),2022,3,Townhouses,26,#7fbc41cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Silverdale (Hamilton City)</strong><br><span>Year: 2022</span><br><span>Consents issued: 26</span><br><span>Dominant type: Townhouses</span></div>
tower_180800_2023,polygon,"POLYGON Z ((175.326839 -37.792310 480.0, 175.328431 -37.792310 480.0, 175.328431 -37.791053 480.0, 175.326839 -37.791053 480.0, 175.326839 -37.792310 480.0))",180800,Silverdale (Hamilton City),2023,4,Townhouses,25,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Silverdale (Hamilton City)</strong><br><span>Year: 2023</span><br><span>Consents issued: 25</span><br><span>Dominant type: Townhouses</span></div>
tower_181101_2019,polygon,"POLYGON Z ((175.299693 -37.817363 0.0, 175.301285 -37.817363 0.0, 175.301285 -37.816105 0.0, 175.299693 -37.816105 0.0, 175.299693 -37.817363 0.0))",181101,Fitzroy (Hamilton City),2019,0,Houses,37,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Fitzroy (Hamilton City)</strong><br><span>Year: 2019</span><br><span>Consents issued: 37</span><br><span>Dominant type: Houses</span></div>
tower_181101_2020,polygon,"POLYGON Z ((175.299693 -37.817363 120.0, 175.301285 -37.817363 120.0, 175.301285 -37.816105 120.0, 175.299693 -37.816105 120.0, 175.299693 -37.817363 120.0))",181101,Fitzroy (Hamilton City),2020,1,Houses,49,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Fitzroy (Hamilton City)</strong><br><span>Year: 2020</span><br><span>Consents issued: 49</span><br><span>Dominant type: Houses</span></div>
tower_181101_2021,polygon,"POLYGON Z ((175.299693 -37.817363 240.0, 175.301285 -37.817363 240.0, 175.301285 -37.816105 240.0, 175.299693 -37.816105 240.0, 175.299693 -37.817363 240.0))",181101,Fitzroy (Hamilton City),2021,2,Houses,67,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Fitzroy (Hamilton City)</strong><br><span>Year: 2021</span><br><span>Consents issued: 67</span><br><span>Dominant type: Houses</span></div>
tower_181101_2022,polygon,"POLYGON Z ((175.299693 -37.817363 360.0, 175.301285 -37.817363 360.0, 175.301285 -37.816105 360.0, 175.299693 -37.816105 360.0, 175.299693 -37.817363 360.0))",181101,Fitzroy (Hamilton City),2022,3,Houses,82,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Fitzroy (Hamilton City)</strong><br><span>Year: 2022</span><br><span>Consents issued: 82</span><br><span>Dominant type: Houses</span></div>
tower_181101_2023,polygon,"POLYGON Z ((175.299693 -37.817363 480.0, 175.301285 -37.817363 480.0, 175.301285 -37.816105 480.0, 175.299693 -37.816105 480.0, 175.299693 -37.817363 480.0))",181101,Fitzroy (Hamilton City),2023,4,Townhouses,93,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Fitzroy (Hamilton City)</strong><br><span>Year: 2023</span><br><span>Consents issued: 93</span><br><span>Dominant type: Townhouses</span></div>
tower_180200_2019,polygon,"POLYGON Z ((175.298544 -37.801585 0.0, 175.300136 -37.801585 0.0, 175.300136 -37.800328 0.0, 175.298544 -37.800328 0.0, 175.298544 -37.801585 0.0))",180200,Hamilton East,2019,0,Houses,27,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Hamilton East</strong><br><span>Year: 2019</span><br><span>Consents issued: 27</span><br><span>Dominant type: Houses</span></div>
tower_180200_2020,polygon,"POLYGON Z ((175.298544 -37.801585 120.0, 175.300136 -37.801585 120.0, 175.300136 -37.800328 120.0, 175.298544 -37.800328 120.0, 175.298544 -37.801585 120.0))",180200,Hamilton East,2020,1,Houses,31,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Hamilton East</strong><br><span>Year: 2020</span><br><span>Consents issued: 31</span><br><span>Dominant type: Houses</span></div>
tower_180200_2021,polygon,"POLYGON Z ((175.298544 -37.801585 240.0, 175.300136 -37.801585 240.0, 175.300136 -37.800328 240.0, 175.298544 -37.800328 240.0, 175.298544 -37.801585 240.0))",180200,Hamilton East,2021,2,Houses,35,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Hamilton East</strong><br><span>Year: 2021</span><br><span>Consents issued: 35</span><br><span>Dominant type: Houses</span></div>
tower_180200_2022,polygon,"POLYGON Z ((175.298544 -37.801585 360.0, 175.300136 -37.801585 360.0, 175.300136 -37.800328 360.0, 175.298544 -37.800328 360.0, 175.298544 -37.801585 360.0))",180200,Hamilton East,2022,3,Townhouses,39,#7fbc41cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Hamilton East</strong><br><span>Year: 2022</span><br><span>Consents issued: 39</span><br><span>Dominant type: Townhouses</span></div>
tower_180200_2023,polygon,"POLYGON Z ((175.298544 -37.801585 480.0, 175.300136 -37.801585 480.0, 175.300136 -37.800328 480.0, 175.298544 -37.800328 480.0, 175.298544 -37.801585 480.0))",180200,Hamilton East,2023,4,Townhouses,43,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Hamilton East</strong><br><span>Year: 2023</span><br><span>Consents issued: 43</span><br><span>Dominant type: Townhouses</span></div>
tower_180100_2019,polygon,"POLYGON Z ((175.279002 -37.810380 0.0, 175.280594 -37.810380 0.0, 175.280594 -37.809122 0.0, 175.279002 -37.809122 0.0, 175.279002 -37.810380 0.0))",180100,Melville North,2019,0,Houses,9,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Melville North</strong><br><span>Year: 2019</span><br><span>Consents issued: 9</span><br><span>Dominant type: Houses</span></div>
tower_180100_2020,polygon,"POLYGON Z ((175.279002 -37.810380 120.0, 175.280594 -37.810380 120.0, 175.280594 -37.809122 120.0, 175.279002 -37.809122 120.0, 175.279002 -37.810380 120.0))",180100,Melville North,2020,1,Houses,12,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Melville North</strong><br><span>Year: 2020</span><br><span>Consents issued: 12</span><br><span>Dominant type: Houses</span></div>
tower_180100_2021,polygon,"POLYGON Z ((175.279002 -37.810380 240.0, 175.280594 -37.810380 240.0, 175.280594 -37.809122 240.0, 175.279002 -37.809122 240.0, 175.279002 -37.810380 240.0))",180100,Melville North,2021,2,Houses,17,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Melville North</strong><br><span>Year: 2021</span><br><span>Consents issued: 17</span><br><span>Dominant type: Houses</span></div>
